InputID,TargetID,Distance
61353005258,"0407300037",19184.7977500663
61371001552,"0411520004",51089.5015997505
61371012613,"0411520004",50772.9370397526
61374001553,"0402320077",36562.873392092
61380001554,"0411121891",1565.27894964481
61380001555,"0411121891",1137.42595906567
61380001556,"0411106315",3221.26572502513
61380001557,"0411121891",843.17658655965
61380001558,"0411121891",1489.51052128487
61380007710,"0411121891",1564.13214482797
61380011538,"0411121891",1947.92323525918
61380012893,"0411121891",1183.30351131459
61384001559,"0403920075",7311.37420481243
61384001560,"0403920075",7943.37890965663
61384001561,"0403920091",8562.95789912404
61384001562,"0403920075",7725.22296596524
61384001563,"0403920091",7891.53740081292
61384012917,"0403920091",7922.41824378052
61386001564,"0410300129",9740.8793761932
61389001565,"0411321272",25971.4379924582
61389001567,"0411321272",25215.0539247453
61389001568,"0411321272",26276.3700463913
61389001569,"0411321272",25871.6279926866
61389001570,"0407700072",47830.3684911541
61389001571,"0410120499",38360.5427258589
61389001572,"0410120499",37047.3686203774
61389001573,"0411321272",28855.872749875
61389001576,"0411321272",26458.4057990346
61389001577,"0411321272",29475.5634895294
61389001578,"0411321272",27300.9511277436
61389001580,"0411321272",27203.0002009945
61389001581,"0410120499",38004.6537846277
61389001583,"0411321272",26140.5138046463
61389001584,"0411321272",28904.3372595845
61389005019,"0410120499",36565.1992053552
61389007609,"0411321266",25120.9213382676
61389007611,"0407700072",48213.7352964283
61389008280,"0410120499",36576.7759361919
61389008574,"0411321266",25120.9213382676
61389008575,"0411321266",25774.0389430147
61389008577,"0410120499",36462.8696052075
61389009135,"0410100098",36416.0496169451
61389009542,"0410100098",41425.3186099788
61389009821,"0411321272",28784.4744296396
61389010294,"0410100098",40725.3414747974
61389010355,"0407700072",51628.2520040307
61389011068,"0410120499",37047.3686203774
61389011205,"0410120499",37614.0752198102
61389011729,"0411321266",26570.6655516146
61389011932,"0407700072",49170.3378618938
61389011989,"0407700072",49113.2152088705
61392001123,"0406500062",9592.86807590543
61392001124,"0407100042",9420.82938239446
61392001585,"0407100042",8394.48869105479
61392001586,"0407100042",7301.54336906441
61392001587,"0407100042",8203.34004962043
61392001589,"0407100042",9199.58909371599
61392001590,"0407100042",8160.81131851959
61392001591,"0407100042",9735.60285889118
61392001593,"0407100080",9682.45917550634
61392001594,"0407100042",5311.70729548312
61392001595,"0407100042",8108.43675934911
61392001596,"0407100042",9344.94475390856
61392001597,"0407100042",6941.38207251516
61392001598,"0407100042",9782.27913822289
61392001600,"0407100042",8250.15801975434
61392001601,"0407100080",9901.85233814548
61392001602,"0407100080",10088.45746176
61392001603,"0407100042",7361.73599645828
61392001604,"0407100042",10205.1067142426
61392002600,"0407100097",11962.3984411798
61392006402,"0407100042",8731.19494058712
61392007265,"0407100042",9043.51296175463
61392007718,"0407100042",10715.1126242767
61392008290,"0407100080",8267.19829451655
61392008291,"0407100042",9398.68828606001
61392009136,"0407100042",8111.62990418767
61392009137,"0406500062",9764.43792655812
61392009367,"0407100042",9028.82445022129
61392009543,"0407100042",7330.51227924112
61392009544,"0407100042",11136.3382093701
61392009545,"0406500134",8887.40631477446
61392009546,"0407100080",8388.87437308748
61392010301,"0407100042",11457.7533225924
61392010362,"0407100080",7880.80501116207
61392010611,"0407100097",10583.6570904501
61392010612,"0407100042",6766.51759933724
61392011096,"0407100042",11017.8486036749
61392011097,"0407100097",9928.33295473523
61392011099,"0407100097",9544.76597571823
61392011362,"0407100080",9454.81785917876
61392011837,"0407100080",10494.7016186503
61392011962,"0407100042",10404.5843421742
61392012517,"0407100042",8402.82429453935
61398001605,"0411520004",61208.3296054245
61398009368,"0411520004",58951.8561359636
61398012646,"0411520004",61070.8308160795
61401001606,"0403300002",55878.7540450266
61401012023,"0403300002",55878.7540450266
61404001607,"0409300001",93786.4378895702
61407000660,"0402300057",94276.3123550142
61407001608,"0402300057",94593.4859892334
61407001609,"0402300057",93367.0109385257
61407001610,"0402300057",94149.5353466131
61407001614,"0402300057",94266.3736960796
61407008163,"0402300057",94276.3123550142
61407008734,"0402300057",94252.21413274
61407012609,"0402300057",94304.3140610533
61407012818,"0402300057",95749.7486835747
61413001616,"0403300002",70429.3295250795
61416001617,"0402320090",3013.60416387624
61416001618,"0402320090",3829.9990596285
61419001619,"0402320090",3037.05965039878
61419001620,"0402320090",3149.24655343181
61419010801,"0402320070",7287.69544477866
61422001622,"0405900868",707.889232279229
61422001623,"0405900978",3125.00914739949
61422001625,"0405900868",1502.44402311571
61422001626,"0405900977",2007.70337321423
61422001628,"0405900978",3569.50500944971
61422001630,"0405901048",410.470771772746
61422001632,"0405901048",1247.24347881
61422001633,"0405900868",3375.08652950215
61422001634,"0405901048",433.479197174957
61422001635,"0405901948",1998.45489353519
61425001637,"0401900174",22624.6028212805
61425001638,"0401900174",22583.1477005317
61425001639,"0401900174",22147.6956349229
61425001640,"0401900174",23924.2323631804
61425001641,"0401900174",22697.3090623745
61425007496,"0401900174",22590.6665499501
61425010773,"0401900174",22624.6028212805
61425012543,"0401900174",22624.6028212805
61434001642,"0410120601",2670.54552639067
61437001643,"0408500063",22247.4058001178
61437001644,"0408500063",20228.3438005673
61437001645,"0408500063",20442.1845926766
61437001646,"0408500063",19492.1801624089
61437001647,"0408500063",22010.853800439
61437001648,"0408500063",19808.6380303786
61437001649,"0408500063",22671.2249116465
61437001650,"0408500063",22472.9940243052
61437001651,"0408500063",19590.9702964682
61437001652,"0408500063",21316.4430245939
61437001653,"0408500063",20327.3826759001
61437008352,"0408500063",21215.5580257335
61437008840,"0408500063",21835.5032679367
61437009827,"0408500063",22226.613358885
61437011452,"0408500063",21740.7420168805
61437011795,"0408500063",22373.0950743117
61437012031,"0408500063",20538.5479000666
61437012639,"0408500063",21933.5422448932
61437012645,"0408500063",22208.0315563199
61437013199,"0408500063",21708.6321873366
61437013582,"0408500063",20548.9855107467
61440000488,"0400100007",19731.1925500364
61440001654,"0400100007",18293.0010547598
61440001655,"0400100007",21286.5574527151
61440001656,"0400100007",21370.3755156605
61440001657,"0400100007",20182.1023326546
61440001658,"0400100007",17650.4711997363
61440001659,"0400100007",19806.689542854
61440001660,"0400100007",18547.8537884889
61440001661,"0400100007",19708.5480157719
61440001662,"0400100007",19752.3443728738
61440001663,"0400100007",19884.9490527832
61440001664,"0400100007",18778.841070817
61440001665,"0400100007",22361.8998446227
61440001666,"0400100007",22096.388925411
61440001668,"0400100007",21260.6175400753
61440001669,"0400100007",19156.8631926201
61440001670,"0400100007",21226.1121131802
61440001671,"0400100007",21916.1501787328
61440001672,"0400100007",21407.7716816921
61440001673,"0400100007",25972.562084799
61440001674,"0400100007",19628.8929528089
61440001675,"0400100007",20858.4517488476
61440001676,"0400100007",22233.4122158972
61440001677,"0400100007",21378.7527394358
61440001678,"0400100007",19435.0425674703
61440001679,"0400100007",20396.2077836082
61440001680,"0400100007",16218.0183315487
61440001683,"0400100007",18638.0672416622
61440001684,"0400100007",17941.6272070539
61440001685,"0400100007",18847.427586118
61440001686,"0400100007",22226.5236112772
61440001687,"0400100007",18897.5576062462
61440001688,"0400100007",16116.9732248815
61440001689,"0400100007",20470.407859657
61440001690,"0400100007",26358.641560368
61440001691,"0400100007",17361.6936160403
61440001692,"0400100007",18999.7264123643
61440007479,"0400100007",20485.7607093337
61440008138,"0400100007",18660.9863349664
61440009139,"0400100007",23629.1712993144
61440009369,"0400100007",22226.5236112772
61440013083,"0400100007",20459.6498721054
61443001695,"0408500071",17402.9250583314
61443001696,"0408120065",17041.8756045218
61443001697,"0408120065",14165.4520330571
61443001698,"0408500071",15440.8417294919
61443001699,"0408120065",12579.5595305622
61443008353,"0408120065",16848.9102021376
61449001701,"0410320252",72077.4505052538
61452001702,"0402320078",18040.5689811723
61452007974,"0402320078",18040.5689811723
61455001703,"0403900156",14132.7044477401
61455001704,"0403900156",8452.42757364819
61455001705,"0403900156",21026.5301038181
61455001706,"0403900156",8299.57861934649
61455001708,"0403900156",13286.1913152131
61455001711,"0403900156",8307.08025240818
61455001712,"0403900156",17726.4228975749
61455001713,"0403900156",21125.7385226468
61455001714,"0403900156",21287.5233091711
61455001715,"0403900156",12622.0270116931
61455001716,"0403900156",17572.101223964
61455001717,"0403900156",11142.7527672764
61455001719,"0403900156",11067.3413658779
61455001720,"0403900156",13867.6638966458
61455001721,"0403900156",18698.4491216651
61455001722,"0403900156",8583.58702680395
61455001723,"0403900156",18840.17887099
61455001724,"0403900156",15254.2628925374
61455001725,"0403900156",16715.8598734872
61455001728,"0403900156",13569.8670809275
61455001730,"0403900156",13905.5722903673
61455001731,"0403900156",11849.6547400339
61455001732,"0403900156",8327.23751205319
61455001735,"0403900156",14250.8564816497
61455001737,"0403900156",9212.15501216324
61455001738,"0403900156",10437.1284245254
61455001739,"0403900156",12865.4328886525
61455001741,"0403900156",17386.4448364579
61455001742,"0403900156",16582.8649778776
61455001743,"0403900156",19212.4285284228
61455001744,"0403900156",18547.6082194528
61455001745,"0403900156",19610.5037566921
61455001746,"0403900156",6863.26607142737
61455001747,"0403900156",19104.8164686968
61455001748,"0403900156",18730.0405181651
61455001749,"0403900156",16248.8970091641
61455001750,"0403900156",7745.87386981562
61455001751,"0403900156",14775.0743434019
61455001752,"0403900156",7798.5322576571
61455001754,"0403900156",14090.2074017861
61455001755,"0403900156",15105.961970205
61455001756,"0403900156",15249.4322638175
61455001758,"0403900156",10583.0908100827
61455001759,"0403900156",11454.517286804
61455001760,"0403900156",8793.31421817387
61455001761,"0403900156",11691.3743055139
61455001762,"0403900156",17429.2132674253
61455001763,"0403900156",16676.3619679621
61455001764,"0403900156",14184.4391066202
61455001765,"0403900156",19266.8321204173
61455001767,"0403900156",10136.672727728
61455001768,"0403900156",6620.27374215129
61455001769,"0403900156",18493.2223996507
61455001770,"0403900156",15768.0314633753
61455001771,"0403900156",7357.73582186966
61455001772,"0403900156",11409.1444708724
61455001773,"0403900156",10306.0205998199
61455001774,"0403900156",17582.6813283056
61455001775,"0403900156",13070.4145947746
61455001776,"0403900156",11965.0644664669
61455001777,"0403900156",10110.1808276797
61455001778,"0403900156",15436.5628174937
61455001779,"0403900156",10938.6539270558
61455001780,"0403900156",18452.8484409793
61455001781,"0403900156",13989.199830538
61455001782,"0403900156",9865.76930924723
61455001783,"0403900156",15565.3657254651
61455001986,"0403900156",19011.6070264296
61455003007,"0403900156",15100.8960006101
61455003010,"0403900156",21629.7790871618
61455003019,"0403900156",16588.8889582438
61455003024,"0403900156",13416.8508772739
61455004484,"0403900156",20969.8165419134
61455005749,"0403900156",15437.9890743545
61455007285,"0403900156",20120.4856794076
61455007286,"0403900156",6464.39471331002
61455007497,"0403900156",16629.33335412
61455007720,"0403900156",9495.20180073702
61455007962,"0403900156",18180.4444701274
61455007963,"0403900156",19745.6578846555
61455007964,"0403900156",7329.96080650826
61455007966,"0403900156",14087.8173197252
61455008141,"0403900156",9285.37992778327
61455008470,"0403900156",19381.4581326052
61455008697,"0403900156",13040.4127816551
61455008841,"0403900156",13349.6277472634
61455008842,"0403900156",7853.95863720444
61455008843,"0403900156",11990.9227801191
61455008844,"0403900156",19301.5524760449
61455008845,"0403900156",16035.7086597785
61455010209,"0403900156",20414.278996592
61455010488,"0403900156",13222.4297013324
61455010490,"0403900156",12216.9345823329
61455010775,"0403900156",10760.5938221519
61455010777,"0403900156",17713.8688976646
61455010778,"0403900156",16296.8110348544
61455010779,"0403900156",13771.3667113749
61455011588,"0403900156",15472.506345775
61455011846,"0403900156",15856.3184533593
61455011895,"0403900156",11345.4138745033
61455011900,"0403900156",15801.7448117515
61455011911,"0403900156",11131.6675247374
61455011998,"0403900156",18649.5195130765
61455012411,"0403900156",21636.846686466
61455012434,"0403900156",11715.2435830092
61455012619,"0403900156",12470.2400910315
61455013508,"0403900156",16957.9832512895
61470004514,"0402973037",1253.44364574842
61470004526,"0402960981",1083.79290631347
61470007722,"0402962133",1573.70349309797
61470008142,"0402956842",612.784128418337
61470010222,"0402906886",1141.18856844369
61473001790,"0405904812",1345.74176428936
61473001791,"0405901271",1510.44876446477
61473001792,"0405901267",1992.06353553917
61473001793,"0405901267",948.789978529419
61473001794,"0405901189",1459.3523699843
61473001795,"0405901271",1790.49812919051
61473001796,"0405903906",998.002198446692
61473001798,"0405901267",2844.54722050809
61473001799,"0405901267",4027.85913463139
61473001800,"0405901267",2815.54527493384
61473001801,"0405903906",1570.00732425239
61473001802,"0405900970",1340.40377555371
61473001803,"0405901267",2338.27229468348
61473001804,"0405921306",474.476922898529
61473001805,"0405903906",2043.91096750437
61473001806,"0405921555",2747.00577099449
61473001808,"0405901267",3010.65913919546
61473006099,"0405900970",2110.84146608738
61473008241,"0405905349",657.208762044193
61473010985,"0405903906",2709.97978384237
61476001809,"0405921555",2898.45888056053
61476001810,"0405900970",1245.20856686177
61476001811,"0403700578",2112.34766467813
61476001812,"0405904812",1398.95049520432
61476001814,"0405901189",992.27057046707
61476001815,"0405903906",2281.46195855564
61476001816,"0405904812",1284.84322052216
61476007723,"0405901267",1594.12968310436
61479001051,"0407700072",8413.35485153207
61479001819,"0407700072",8154.91980508241
61479007238,"0407700072",8827.45596230205
61479011069,"0407700072",9644.45223342853
61479011211,"0407700072",8708.44634356113
61479012430,"0407700072",8954.05451718697
61482001820,"0407700072",8596.94739904755
61482001821,"0407700072",7481.47443001348
61482012403,"0407700072",8559.41660382885
61488000751,"0405901287",5763.85208421035
61488000753,"0405901098",7011.40696957436
61488000754,"0405901287",7446.130842435
61488001822,"0405901287",4516.26211247009
61488001823,"0405900868",4383.30465613023
61488001824,"0405901287",4707.05081367803
61488001825,"0405901033",4212.2242658496
61488001826,"0405901033",3857.63227308467
61488001827,"0405901287",3984.5956446321
61488001829,"0405901033",4497.71516711846
61488001831,"0405901033",3470.37539995758
61488001833,"0405901098",7445.90047871124
61488001834,"0405901287",4417.77188649935
61488001835,"0405901098",7560.70835777357
61488001836,"0405901098",6843.93240471597
61488001838,"0405901098",6662.57626389474
61488001839,"0405901033",3713.94154813787
61488001840,"0405901287",6849.08381277352
61488001841,"0405901287",5416.62820318164
61488001842,"0405901287",6880.28443636668
61488001843,"0405900978",6327.65597343183
61488001844,"0405901287",7188.13747906644
61488001846,"0405901287",6617.695453833
61488001848,"0405900978",7952.3727188944
61488001849,"0405900978",6725.0209174831
61488001851,"0405901287",3872.62539111934
61488001852,"0405901287",5183.7919038389
61488001853,"0405901287",4591.14382869257
61488001854,"0405901287",4880.34996171512
61488001856,"0405901287",6763.47171496193
61488001857,"0405901287",4166.45192024159
61488001858,"0405900978",4742.47424517948
61488001860,"0405901287",3557.23452805885
61488001861,"0405901287",3859.01324124177
61488001862,"0405901287",5886.54668641685
61488001863,"0405900978",5350.25177200607
61488001864,"0405901287",5272.34222571559
61488001865,"0405901287",3518.53755904832
61488001866,"0405900978",5991.70852635496
61488001867,"0405900978",4320.28001379074
61488001868,"0405901033",4158.92123276044
61488001869,"0405900868",5603.49902448813
61488001870,"0405905880",7451.23369287424
61488001871,"0405901033",3311.42629570785
61488001873,"0405901287",4931.79956451316
61488001874,"0405901033",4744.77849627753
61488001875,"0405901098",5796.32611529858
61488001876,"0405901287",6360.32840678528
61488001877,"0405901109",6632.58808728447
61488001878,"0405901098",7392.27192379299
61488001881,"0405901287",4345.74138971084
61488001882,"0405901287",7323.75616817716
61488001883,"0405901287",4846.97975613456
61488001884,"0405901098",7319.23646562279
61488001885,"0405901287",4802.26444280458
61488001887,"0405901098",6152.6523179889
61488001888,"0405901287",6812.01732562418
61488001889,"0405901287",5241.31936463987
61488002337,"0405901287",7938.76849046484
61488002338,"0405901287",4568.03832931157
61488007189,"0405901033",5248.63738391668
61488007588,"0405901287",7639.54797549446
61488007724,"0405901287",5406.2693575549
61488008753,"0405901287",7856.53566450263
61488009371,"0405901287",3544.24956145468
61488010264,"0405901287",6808.19505577873
61488010570,"0405901287",3996.52432037844
61488012598,"0405901287",6936.83847160187
61491001890,"0402320025",16610.665818903
61494001892,"0403705705",2220.96343729395
61494001893,"0403705135",1070.11666995245
61494001894,"0403705135",1569.69228307913
61494001895,"0403705135",2283.54328486984
61494001896,"0403712269",1376.79650007052
61494001899,"0403705705",796.497683060751
61494001900,"0403705705",541.960981233397
61494001901,"0403705705",562.005898845507
61494007288,"0403705135",1345.36686595286
61494008850,"0403705705",556.73623115394
61495001631,"0410320252",67164.7432805806
61495001636,"0410320252",67164.7432805806
61495001667,"0410320252",66109.4443417955
61495001682,"0410320252",60729.9521068927
61495002880,"0410320252",66726.3253013589
61495008638,"0410320252",67164.7432805806
61495010422,"0410320252",70496.6448491997
61495011804,"0410320252",65813.9823487597
61495011927,"0410320252",59327.0584335827
61495012116,"0410320252",60864.4413217929
61495012118,"0410320252",55802.6252211607
61495012533,"0410320252",53878.1992819331
61497001902,"0409300001",32751.2224883854
61500001903,"0402974451",9939.17220893355
61509001904,"0410320128",20841.9312702958
61509008414,"0410320128",20841.9312702958
61515001906,"0403300002",33392.8878031521
61515001907,"0403300002",35360.2505988814
61515007726,"0403300002",33392.8878031521
61515008143,"0403300002",33392.8878031521
61518001908,"0408500046",10617.981884614
61518001909,"0408500046",8599.03426062533
61518001910,"0408500046",8657.73112080844
61518001911,"0408500046",7455.87823503487
61518001912,"0408500046",8661.4076184762
61518001914,"0408500046",6588.61449433338
61518001915,"0408500046",10099.5594041122
61518001916,"0408500046",13711.9878063598
61518001918,"0408500046",9545.97295893788
61518004070,"0408500046",9002.82533086623
61518008355,"0408500046",11007.0549299625
61518009140,"0408500046",10058.6022553759
61518011203,"0408500046",7800.58118492991
61518012174,"0408500046",4687.18123314727
61518012264,"0408500046",11852.3843669596
61518012751,"0408500046",9564.22512545929
61524000440,"0403705326",7082.49797908924
61524001919,"0403705528",2497.53941679911
61524001920,"0403706016",2750.26001866998
61524001922,"0403705528",4392.49067705142
61524001923,"0403705528",8708.70774395471
61524001924,"0403706016",5131.56237360502
61524001925,"0403705326",7300.82878806027
61524001926,"0403706016",3940.80539179128
61524001928,"0403705528",1052.24898686639
61524001929,"0403705528",7777.42789380165
61524001930,"0403705778",7554.07738618783
61524001931,"0403705778",5406.02130438648
61524001932,"0403705778",5997.37455482345
61524001933,"0403705528",3375.92396776931
61524001934,"0403705528",1985.23492500484
61524001935,"0403705528",3158.20093496521
61524001936,"0403705528",8601.10515178956
61524001937,"0403705528",8446.24732342036
61524001938,"0403706016",3849.17335122501
61524001939,"0403706016",5420.45259128734
61524001940,"0403705528",9663.10353149703
61524001941,"0403705528",9670.78760011402
61524001942,"0403705778",4674.76525361003
61524001943,"0403706016",3661.45682369226
61524001944,"0403705528",9361.45806844329
61524001946,"0403705528",3396.85199535503
61524001948,"0403705778",8411.71147148876
61524001949,"0403706016",5941.90617854364
61524001950,"0403706016",6323.90180897928
61524007518,"0403705326",7784.99711126594
61524007519,"0403705326",7866.45116933044
61524008019,"0403706016",3929.13231023707
61524012596,"0403705528",8705.31568368726
61527001952,"0403705938",11070.4981266381
61527001953,"0403705938",9775.06358953779
61527001954,"0403705938",11452.4258743589
61527001955,"0403705938",11467.2821383085
61527001956,"0403705938",11680.0920960213
61527001957,"0403705938",10959.67649454
61527001958,"0403705938",10367.8151479774
61527001959,"0403705938",8446.20802270357
61527001960,"0403705938",9792.22166340138
61539001962,"0407720657",68550.6896000975
61539010199,"0407720657",70856.7266594255
61539010768,"0407720657",68759.3681559416
61545001963,"0407700072",67744.2410967642
61545010200,"0407700072",65996.1157811742
61548001964,"0400720028",33037.491326798
61548008684,"0400720028",33037.491326798
61548013032,"0400720008",14814.2004106162
61551001969,"0428303490",1235.18895938395
61551001970,"0408320757",3907.41176021696
61551001971,"0408303413",2911.04237921371
61551001972,"0408303410",2739.31954033935
61551001973,"0408320757",3015.94232025783
61551001974,"0408303400",3247.3188857173
61551001975,"0408320757",3914.40750474674
61551006622,"0428303490",2128.26589938712
61551008345,"0408320757",3262.85198216372
61560001979,"0411106306",6833.30660375545
61560008502,"0411106306",6833.30660375545
61569001980,"0410320252",52167.7902810028
61578001997,"0411520004",36228.9021891922
61578001998,"0411520004",37503.574205945
61578002267,"0411520004",36994.8295495113
61578008851,"0411520004",36420.9053442076
61581001999,"0409900095",7966.83687721276
61581012452,"0409900095",7966.83687721276
61584002000,"0403300002",64175.2683930645
61584002001,"0403300002",64110.0695635926
61584010684,"0403300002",64175.2683930645
61587002002,"0406900304",20228.2792368564
61599002003,"0402320025",47660.0637761861
61605002004,"0403039730",4802.46396806629
61605002005,"0402974652",3215.7655773317
61605002007,"0402920701",2981.73311955007
61605002008,"0402973953",2436.91771908848
61605002035,"0402974652",3665.09425215112
61605003105,"0402974652",4292.01247971887
61605009551,"0402974652",2189.7104804899
61605011210,"0402974652",5785.64752343711
61605011218,"0402974652",4650.26827538751
61605011600,"0402974652",4569.58175590103
61605012269,"0402974652",2860.93705170574
61605012448,"0402974652",5785.64752343711
61608002009,"0405321370",5811.56569352194
61608002256,"0405321370",6519.53138928738
61608002266,"0405321370",4726.38637656104
61608008852,"0405321370",4513.34535052061
61608012809,"0405321370",5801.27213658912
61611002011,"0409300001",19043.2135561804
61611007447,"0409300001",19043.2135561804
61623002017,"0407300007",7896.02225787185
61623002018,"0407300007",9388.182684329
61623002019,"0407300007",3927.68641158422
61623002020,"0407300007",9984.09637203903
61623002022,"0407300039",10673.6384946753
61623002023,"0407300039",5965.68088654859
61623002024,"0407300039",8329.26313602073
61623002025,"0407300039",3990.20830899481
61623002026,"0407300007",3435.56917071107
61623002027,"0407300039",10673.6384946753
61623002028,"0407300007",14111.5472496849
61623008594,"0407300052",11549.9776057164
61623008595,"0407300039",7141.51475420984
61623009141,"0407300007",6752.14881179655
61623010308,"0407300007",7896.02225787185
61623010628,"0407300007",14111.5472496849
61623010629,"0407300007",10217.8348075736
61623010630,"0407300007",9296.38695062272
61623011229,"0407300039",8367.61820849668
61623012282,"0407300007",7290.62004044433
61623013638,"0407300039",10556.1023556754
61623013677,"0407300007",10246.846797372
61623013711,"0407300007",7677.07709498849
61626002029,"0408322802",2874.2500733523
61626002030,"0408322138",1231.77815767089
61630001110,"0407100080",3939.50009699984
61630001111,"0407100080",5204.71902146674
61630001112,"0407100080",3655.40907443238
61630009841,"0407100080",1336.17018948801
61632002031,"0403300002",57454.2559103725
61632010430,"0403300002",57454.2559103725
61632302032,"0409900079",13456.9463695201
61632302033,"0409900079",12868.5678443466
61632308853,"0409900079",12868.5678443466
61632309552,"0409900079",24961.8131027428
61632309842,"0409900079",13153.5735412051
61632502036,"0403706245",2963.21936168408
61632502037,"0403705118",2366.30578531058
61632502038,"0403706245",1764.46475692664
61632502040,"0403725164",2314.30607945577
61632502046,"0403705118",457.327738866476
61632502048,"0403705118",2081.41061064687
61632502049,"0403706245",2009.33193898879
61632502051,"0403706246",450.623768397138
61632502052,"0403705118",1260.08924298801
61632502053,"0403705118",2969.4291974211
61632502054,"0403705118",1087.22095261927
61632502055,"0403706313",2804.8953748279
61632502056,"0403705118",1278.85461863589
61632502057,"0403706245",573.234085840747
61632502058,"0403705118",1753.17279718194
61632502059,"0403706313",2271.33065422462
61632502060,"0403706245",2739.52858499861
61632502062,"0403706245",2324.47929669599
61632502063,"0403706245",1245.10552170318
61632502064,"0403706245",1402.46200975819
61632502065,"0403706246",860.168720571538
61632502066,"0403706246",860.168720571538
61632502067,"0403706245",868.230689980763
61632502068,"0403725164",1800.19412027383
61632502069,"0403706245",2800.8054645651
61632502070,"0403705820",2893.59936794653
61632502072,"0403723155",3043.43286335931
61632502073,"0403725164",887.985684645579
61632502074,"0403725164",1524.39564484171
61632502075,"0403723155",2339.9531434824
61632507159,"0403706245",2472.35688866296
61632509143,"0403706246",1879.05605110743
61632511282,"0403706246",1879.05605110743
61632511364,"0403725164",1155.60045362599
61632512808,"0403705118",2302.74403473402
61632513034,"0403706245",2801.69020449897
61647002079,"0401900077",20257.6916211817
61647002080,"0401900077",22183.0203020781
61647002081,"0401900077",19986.1098937605
61647002082,"0401900077",21836.4689056525
61647002083,"0401900077",20831.9656810019
61647002084,"0401900077",20324.5928552705
61647003154,"0401900077",22305.0737308418
61647005804,"0401900077",35336.3196388058
61647008707,"0401900077",20324.5928552705
61647009844,"0401900077",20771.8237953068
61647010816,"0401900077",18607.7731866338
61647011606,"0401900077",22050.3471071427
61650002085,"0401900077",20737.6334869613
61650002086,"0401900077",20869.1521725396
61650007103,"0401900077",20737.6334869613
61650007506,"0401900077",20070.8217776165
61650008854,"0401900077",20869.1521725396
61650012317,"0401900077",17310.0126170028
61653002087,"0409300001",74432.8169273214
61653008396,"0409300001",74496.0846942165
61656002088,"0408500058",14922.542920867
61657002089,"0410320252",40363.1972969527
61657002090,"0410320252",43588.5910773457
61657011803,"0410320252",40363.1972969527
61662001736,"0403300002",65924.4506678804
61662002091,"0403300002",65924.4506678804
61662010685,"0403300002",54087.9702136988
61665002092,"0407720307",21230.2070164684
61665005478,"0407720307",21152.2266072014
61668002093,"0403705639",1018.26344068349
61668002094,"0403708651",1549.32327523513
61668002095,"0403708605",1232.23192923167
61668002096,"0403708651",613.858965230853
61668002097,"0403708651",1584.38129627188
61668002099,"0403705548",922.54424862458
61668002100,"0403705548",1843.93474227778
61668002101,"0403705548",1455.81756875907
61668007520,"0403708605",1603.20638755771
61668008503,"0403705548",735.472148248258
61668011295,"0403705639",1265.86620901984
61674002104,"0400100007",13154.9192677626
61674002105,"0400100007",12603.805172422
61674002106,"0400100007",13935.0839928071
61674002107,"0400100007",15700.4366538662
61674002108,"0400100007",13941.4159430696
61674002109,"0400100007",10612.0937387167
61674002110,"0400100007",16535.6651437031
61674002111,"0400100007",15037.8275898595
61674002113,"0400100007",10056.7951442494
61674002114,"0400100007",14452.0024863802
61674002115,"0400100007",13156.332458917
61674002116,"0400100007",11870.5524211707
61674002118,"0400100007",13505.6215114827
61674002120,"0400100007",15615.8662985548
61674002121,"0400100007",16936.8594984023
61674002123,"0400100007",14141.6332581565
61674002124,"0400100007",16203.2876718015
61674002126,"0400100007",15709.7979879818
61674002127,"0400100007",14682.8442446205
61674002129,"0400100007",14964.7264174728
61674002130,"0400100007",14785.2287824417
61674002132,"0400100007",15541.8951643197
61674002135,"0400100007",13519.596622728
61674002136,"0400100007",13036.9107881819
61674002137,"0400100007",14042.3028053331
61674005622,"0400100007",11717.7234826634
61674008146,"0400100007",14240.6557469407
61674008855,"0400100007",12616.0295922975
61674009847,"0400100007",16676.0946710766
61674010737,"0400100007",16109.8254413552
61674011550,"0400100007",9489.0328493202
61674011849,"0400100007",16664.2109729566
61674012426,"0400100007",11111.0087352483
61674013351,"0400100007",13806.0101370035
61674013531,"0400100007",12517.8428603174
61683002144,"0402500021",32432.6548696865
61686002146,"0407100007",13264.2090713422
61686009376,"0407100007",14121.0760385125
61686012368,"0407100007",14121.0760385125
61686013671,"0407100007",14035.5725994769
61692000943,"0406500125",7053.21887018185
61692002148,"0406500096",3321.57254604937
61692002149,"0406500096",3642.51922737135
61692002150,"0406500125",26392.6748540657
61692002154,"0406500096",5979.65272633042
61692002155,"0406500125",12651.9135763835
61692002156,"0406500096",6111.1586592416
61692002157,"0406500096",4672.05936779935
61692002158,"0406500096",2013.97885729377
61692002159,"0406500096",9650.36271626014
61692003586,"0406500096",5384.13377771567
61692009144,"0406500125",4620.46685773911
61692009555,"0406500096",2732.26956537951
61692009852,"0406500096",3185.8795836658
61692010276,"0406500096",1949.78434483099
61692010349,"0406500096",3060.90338572877
61692011018,"0406500096",2337.82233611963
61692011019,"0406500096",3412.07857180058
61692011020,"0406500125",24361.8227720188
61692011021,"0406500125",24507.6275002623
61692011022,"0406500096",2732.26956537951
61692011164,"0406500096",3486.55939514459
61692011261,"0406500096",4485.13914394896
61692011869,"0406500096",5364.04082161984
61692012024,"0406500096",2618.74799751847
