GEOID,API,ncescode,name,levelcode_sch,rating_sch,frpl_sch,enrollment_sch,white_sch,black_sch,hispanic_sch,asian_sch,multiracial_sch,native_american_sch,distance,feet,white_tract,black_tract,asian_tract,hispanic_tract,highschool_tract,bachelors_tract,med_earnings_adults,poverty_tract,foodstamps_tract
6071003510,407100048,69102912678,Bob Murphy County Community Day School,"m,h",2,0.885,95,0.0673077,0.240385,0.644231,0.01923076,0.0192308,0.00961538,4457.352,14623.86,0.5118546,0.2432971,0.003323732,0.6769333,0.7368199,0.1105019,NA,0.3813428,0.7580645
6071003605,407100024,60939008127,Gerald A. Smith Elementary School,"e,m",4,0.925,754,0.0435931,0.01321,0.92074,0.01717302,0.00396301,0.001321,3939.316,12924.27,0.5477566,0.06197246,0.03931586,0.7325633,0.7368623,0.1097046,NA,0.1045606,0.6217949
6071003606,407100024,6.09E+10,Ruth Grimes Elementary School,"e,m",5,0.897,603,0.0639731,0.0353535,0.841751,0.0555555,NA,NA,2920.96,9583.204,0.4445394,0.01897112,0.01931294,0.8878824,0.47084,0.03156768,NA,0.2288866,0.7139364
6071003607,407100048,63237010019,Zupanic High School,h,2,0.495,146,0.111111,0.131313,0.727273,0.010101,0.020202,NA,2759.325,9052.904,0.7632444,0.08531239,0.007855316,0.7760322,0.5891823,0.08531874,NA,0.189466,0.8065574
6071003607,407100048,63237007338,Milor Continuation High School,h,2,0.692,345,0.0449827,0.148789,0.775087,0.01038063,0.00346021,0.017301,2759.325,9052.904,0.7632444,0.08531239,0.007855316,0.7760322,0.5891823,0.08531874,NA,0.189466,0.8065574
6071003609,407100042,63237009183,Samuel W. Simpson Elementary School,e,6,0.832,712,0.047749,0.0750341,0.859482,0.01091406,0.00545703,0.00136426,3153.1,10344.82,0.6871582,0.1293607,0.006411465,0.7872902,0.6675987,0.06116742,NA,0.2156098,0.7073171
6071003611,407100048,63237007621,William G. Jehue Middle School,m,3,0.84,1568,0.0308104,0.0783657,0.860683,0.02545215,0.00334896,0.00133958,1261.441,4138.587,0.5166151,0.2086687,0.02889577,0.6831785,0.7228283,0.16,NA,0.179773,0.8066667
6071003611,407100048,6.32E+10,Frisbie Middle School,m,3,0.881,1184,0.026087,0.110672,0.837945,0.01501975,0.00474308,0.00474308,1231.64,4040.815,0.5166151,0.2086687,0.02889577,0.6831785,0.7228283,0.16,NA,0.179773,0.8066667
6071003611,407100048,63237010020,Georgia Morris Elementary School,"e,m",4,0.905,640,0.013267,0.0547264,0.895522,0.02985067,NA,0.00497512,1353.825,4441.683,0.5166151,0.2086687,0.02889577,0.6831785,0.7228283,0.16,NA,0.179773,0.8066667
6071003700,407100048,6.32E+10,Rialto Middle School,m,3,0.86,1237,0.0324729,0.122398,0.822648,0.01165696,0.00915903,0.000832639,3845.722,12617.2,0.662503,0.1450877,0.007206342,0.7509008,0.5728448,0.06982759,NA,0.4166868,0.7755511
6071003801,407100107,6.32E+10,Morgan Elementary School,e,4,0.86,470,0.0220441,0.166333,0.789579,0.01002005,0.00801603,0.00200401,4716.024,15472.52,0.5808343,0.2198422,0.0529876,0.6473506,0.7706847,0.1422967,NA,0.1123926,1
6071003803,407100048,63237007829,Henry Elementary School,e,3,0.927,547,0.0346154,0.0903846,0.853846,0.01153846,0.00384615,0.00192308,4191.993,13753.26,0.5980823,0.1196564,0.03735517,0.7582901,0.6404608,0.0969163,NA,0.2392901,0.8911174
6071003803,407100048,6.32E+10,Rialto High School,h,5,0.787,2960,0.0375,0.0689189,0.864189,0.02499999,0.00304054,0.00135135,3632.709,11918.34,0.5980823,0.1196564,0.03735517,0.7582901,0.6404608,0.0969163,NA,0.2392901,0.8911174
6071003804,407100048,6.32E+10,Bemis Elementary School,e,2,0.902,672,0.0237389,0.109792,0.817507,0.02967356,0.0148368,0.00445104,4009.573,13154.77,0.6933893,0.1737671,0.04113326,0.6635886,0.681834,0.1149705,NA,0.1909664,0.8469388
6071003900,407100048,6.32E+10,Boyd Elementary School,e,3,0.91,569,0.0387324,0.0352113,0.897887,0.01584507,NA,0.00704225,2399.002,7870.74,0.8060565,0.04048996,0,0.8656005,0.5479798,0.08838384,26768,0.2630217,0.7724138
6071003900,407100048,6.32E+10,Casey Elementary School,e,2,0.929,844,0.0259594,0.0519187,0.905192,0.00451467,0.00677201,0.00225734,2822.824,9261.234,0.8060565,0.04048996,0,0.8656005,0.5479798,0.08838384,26768,0.2630217,0.7724138
6071004001,407100024,6.09E+10,Walter Zimmerman Elementary School,"e,m",4,0.963,766,0.0180412,0.0064433,0.967784,0.0064433,NA,0.00128866,2511.65,8240.322,0.5712121,0.02467533,0.00952381,0.7876623,0.6211954,0.07627429,NA,0.2156991,0.7754011
6071004003,407100024,6.09E+10,Crestmore Elementary School,"e,m",3,0.936,842,0.0428062,0.00832342,0.944114,0.00118906,0.00237812,0.00118906,1705.202,5594.497,0.6107306,0.02674494,0.003587736,0.9109589,0.5433689,0.06442489,NA,0.2521256,0.9529412
6071004004,407100024,6.09E+10,Joe Baca,m,3,0.91,775,0.0502924,0.0315789,0.895906,0.01403508,0.00233918,0.00584795,2317.799,7604.327,0.58001,0.04838979,0.02085767,0.8197898,0.6175948,0.1084123,NA,0.1702739,0.8085809
6071004101,407100107,63417005390,Vermont Elementary School,"e,m",3,0.984,777,0.029703,0.0155587,0.940594,0.00707214,0.00141443,NA,785.0774,2575.713,0.7703731,0.06682362,0,0.7714596,0.5731333,0.08864643,NA,0.3126136,0.9215017
6071004103,407100107,63417005352,Manuel A. Salinas Creative Arts Elementary School,e,1,0.986,629,0.0336879,0.0620567,0.851064,0.0390071,0.00886525,0.0035461,3219.329,10562.1,0.6462106,0.05079314,0.03589169,0.8727768,0.460103,0.05405405,NA,0.3216008,0.8171806
6071004104,407100107,63417010364,Provisional Accelerated Learning Academy,h,2,0.657,204,0.0347826,0.147826,0.769565,0.00434783,0.00869565,0.0173913,2017.124,6617.86,0.7065071,0.0303439,0.03320971,0.8423803,0.4440433,0.039383,NA,0.31643,0.8220859
6071004104,407100107,63417005373,Muscoy Elementary School,"e,m",3,0.988,781,0.00922266,0.0263505,0.932806,0.02503289,0.00395257,0.00131752,1939.763,6364.053,0.7065071,0.0303439,0.03320971,0.8423803,0.4440433,0.039383,NA,0.31643,0.8220859
6071004201,407100107,63417005382,Rio Vista Elementary School,e,3,0.963,557,0.0074813,0.157107,0.738155,0.04987537,0.0174564,0.00498753,4820.491,15815.26,0.4191319,0.330799,0.04160907,0.5608239,0.564552,0.09126322,21212,0.3973593,0.7055921
6071004201,407100128,63417008185,Martin Luther King Jr. Middle School,m,2,0.984,913,0.0178838,0.154993,0.785395,0.03129651,0.00298063,0.00447094,4120.99,13520.31,0.4191319,0.330799,0.04160907,0.5608239,0.564552,0.09126322,21212,0.3973593,0.7055921
6071004201,407100107,63417009434,Howard Inghram Elementary School,e,2,0.951,393,0.0108696,0.241848,0.690217,0.0217391,0.0108696,0.00815217,4371.626,14342.61,0.4191319,0.330799,0.04160907,0.5608239,0.564552,0.09126322,21212,0.3973593,0.7055921
6071004202,407100128,63417013143,Graciano Gomez Elementary,"e,m",NA,0.979,NA,0.0181219,0.100494,0.817133,0.02800664,0.00494234,0.00164745,3794.692,12449.78,0.5745231,0.1420951,0.03540252,0.7835435,0.5699216,0.07383966,20129,0.3532716,0.7669683
6071004302,407100128,63417005379,Ramona-Alessandro Elementary School,e,4,0.943,686,0.0338983,0.046225,0.85208,0.01694915,0.0046225,0.00308166,2998.855,9838.762,0.6779279,0.0527027,0.007207207,0.8623874,0.5450487,0.03936688,NA,0.2588124,0.8445946
6071004302,407100048,63417010365,Arroyo Valley High School,h,4,0.975,2863,0.0249712,0.100269,0.848636,0.02036115,0.000768344,0.00345755,4739.668,15550.09,0.6779279,0.0527027,0.007207207,0.8623874,0.5450487,0.03936688,NA,0.2588124,0.8445946
6071004302,407100048,6.32E+10,Myers Elementary School,e,4,0.872,618,0.0178862,0.100813,0.852033,0.01626015,0.00487805,0.00650406,4280.84,14044.75,0.6779279,0.0527027,0.007207207,0.8623874,0.5450487,0.03936688,NA,0.2588124,0.8445946
6071004302,407100128,63417011985,"Casa Ramona Academy For Technology, Community, And Education","e,m,h",2,0.961,342,0.00278552,0.0139276,0.972145,NA,NA,NA,3044.591,9988.817,0.6779279,0.0527027,0.007207207,0.8623874,0.5450487,0.03936688,NA,0.2588124,0.8445946
6071004401,407100048,6.32E+10,Kelley Elementary School,e,3,0.909,721,0.0344828,0.0689655,0.877874,0.01293103,0.00143678,0.00431034,1769.456,5805.301,0.846222,0.04498117,0.01107911,0.7957013,0.7129977,0.0837716,22094,0.2759239,0.75
6071004403,407100048,6.32E+10,Ernest Garcia Elementary School,e,6,0.801,746,0.0308123,0.0602241,0.871148,0.03361344,0.00280112,0.00140056,722.3106,2369.786,0.6809875,0.05690927,0.00801539,0.8311959,0.5736149,0.05203551,NA,0.253876,0.8297872
6071004503,407100157,63417005364,Kimbark Elementary School,"e,m",6,0.684,498,0.237006,0.0935551,0.5842,0.029106,0.022869,0.00831601,3909.92,12827.82,0.7397047,0.1067081,0.03936804,0.4535094,0.9341843,0.2580774,NA,0.06068465,0.8214286
6071004503,407100129,63417011106,Cesar E. Chavez Middle School,m,4,0.885,1162,0.122611,0.0843949,0.749204,0.03264335,0.00557325,0.00477707,2835.23,9301.935,0.7397047,0.1067081,0.03936804,0.4535094,0.9341843,0.2580774,NA,0.06068465,0.8214286
6071004503,407100129,6.34E+10,North Verdemont Elementary School,"e,m",6,0.77,492,0.175197,0.127953,0.622047,0.02952751,0.019685,0.00787402,3219.525,10562.75,0.7397047,0.1067081,0.03936804,0.4535094,0.9341843,0.2580774,NA,0.06068465,0.8214286
6071004504,407100129,63417005054,Palm Avenue Elementary School,"e,m",4,0.705,800,0.249655,0.129655,0.558621,0.03034486,0.0206897,0.00413793,2045.545,6711.105,0.6089743,0.1747436,0.06653846,0.4261538,0.865651,0.2220683,41400,0.1196548,0.9337748
6071004505,407100049,63417009187,Hillside Elementary School,"e,m",8,0.932,745,0.121339,0.0962343,0.712692,0.0153417,0.0292887,0.0111576,4093.474,13430.03,0.6748809,0.1022986,0.007247877,0.4930627,0.7892535,0.1653797,NA,0.2358921,0.7448747
6071004507,407100107,63417013056,Little Mountain Elementary,"e,m",NA,0.945,NA,0.0954198,0.272901,0.564885,0.01335878,0.0305344,0.00572519,2817.272,9243.02,0.6239677,0.159977,0.0449395,0.5569426,0.6485097,0.09660843,NA,0.3607253,0.801085
6071004507,407100107,63417005374,Newmark Elementary School,"e,m",4,0.961,594,0.0973631,0.176471,0.677485,0.0121704,0.0223124,0.00811359,3814.716,12515.47,0.6239677,0.159977,0.0449395,0.5569426,0.6485097,0.09660843,NA,0.3607253,0.801085
6071004509,407100107,63417005351,Cajon High School,h,5,0.844,2716,0.189432,0.162473,0.593458,0.03810205,0.00754853,0.00754853,3513.579,11527.49,0.6411067,0.126087,0.03102767,0.5280632,0.8115299,0.1647133,NA,0.1839472,0.8617511
6071004509,407100129,63417005375,North Park Elementary School,"e,m",3,0.854,718,0.152344,0.167969,0.615234,0.03710937,0.0234375,0.00390625,4294.744,14090.37,0.6411067,0.126087,0.03102767,0.5280632,0.8115299,0.1647133,NA,0.1839472,0.8617511
6071004601,407100107,63417007343,Carmack School,"e,m",NA,0.96,70,0.0933333,0.173333,0.68,0.0266666,0.0133333,NA,1453.496,4768.687,0.6285527,0.1163135,0.05059964,0.5091178,0.8540254,0.1955175,NA,0.1603681,0.8666667
6071004601,407100107,63417005363,Kendall Elementary School,e,5,0.872,450,0.163317,0.140704,0.610553,0.04522613,0.0251256,0.00502513,1580.412,5185.079,0.6285527,0.1163135,0.05059964,0.5091178,0.8540254,0.1955175,NA,0.1603681,0.8666667
6071004601,407100107,63417007346,Yvonne Harmon School,"e,m",NA,0.778,8,NA,0.222222,0.666667,NA,NA,NA,1513.93,4966.962,0.6285527,0.1163135,0.05059964,0.5091178,0.8540254,0.1955175,NA,0.1603681,0.8666667
6071004603,407100107,63417005368,Marshall Elementary School,"e,m",4,0.939,515,0.0683544,0.0886076,0.81519,0.01012658,0.0177215,NA,4745.787,15570.17,0.5136799,0.2824897,0.05865253,0.3917579,0.8268638,0.1860752,NA,0.1929794,0.6062992
6071004603,407100049,63417011105,Asa Charter School,"e,m,h",2,0.872,304,0.0867769,0.214876,0.628099,NA,0.0661157,0.00413223,4709.698,15451.77,0.5136799,0.2824897,0.05865253,0.3917579,0.8268638,0.1860752,NA,0.1929794,0.6062992
6071004603,407100107,63417005387,Shandin Hills Middle School,m,2,0.967,1068,0.0655542,0.147795,0.761621,0.01191896,0.00834327,0.00476758,2672.151,8766.898,0.5136799,0.2824897,0.05865253,0.3917579,0.8268638,0.1860752,NA,0.1929794,0.6062992
6071004604,407100107,63417005356,Davidson Elementary School,"e,m",4,0.97,489,0.0525253,0.135354,0.765657,0.00606061,0.0141414,0.00606061,4231.989,13884.48,0.639993,0.119944,0.002976712,0.7203642,0.734022,0.1023241,NA,0.3614501,0.6568047
6071004700,407100128,63417005371,Mount Vernon Elementary School,e,1,0.973,651,0.0245902,0.108607,0.831967,0.00819672,0.0143443,0.0102459,3448.592,11314.28,0.5642117,0.06643227,0.009067357,0.8958179,0.5029381,0.07155202,NA,0.31374,0.8944954
6071004700,407100128,63417013080,Dr. Mildred Dalton Henry Elementary,"e,m",NA,0.991,NA,0.00700935,0.0841121,0.873832,0.0280374,0.00233645,0.00233645,4253.855,13956.22,0.5642117,0.06643227,0.009067357,0.8958179,0.5029381,0.07155202,NA,0.31374,0.8944954
6071004700,407100128,63417005383,Roosevelt Elementary School,"e,m",3,0.963,712,0.0183028,0.0582363,0.843594,0.01663893,0.00831947,0.00665557,4557.188,14951.41,0.5642117,0.06643227,0.009067357,0.8958179,0.5029381,0.07155202,NA,0.31374,0.8944954
6071004900,407100128,63417012727,The Academy Of The Inland Empire,"e,m,h",2,0.817,457,0.0757098,0.0694006,0.840694,0.00946372,0.00473186,NA,1864.596,6117.442,0.5930758,0.04030487,0.01201395,0.8864488,0.4111426,0.04513799,NA,0.4045831,0.7991266
6071004900,407100128,63417005367,Lytle Creek Elementary School,"e,m",2,0.989,738,0.0166436,0.0124827,0.937587,0.00138696,0.00277393,NA,1176.441,3859.715,0.5930758,0.04030487,0.01201395,0.8864488,0.4111426,0.04513799,NA,0.4045831,0.7991266
6071004900,407100128,63417005380,Richardson PREP HI Middle School,m,8,0.872,620,0.0957792,0.0925325,0.761364,0.03733766,0.00324675,0.00324675,630.2069,2067.608,0.5930758,0.04030487,0.01201395,0.8864488,0.4111426,0.04513799,NA,0.4045831,0.7991266
6071005100,407100049,63417005361,Golden Valley Middle School,m,2,0.957,1053,0.076555,0.151914,0.741627,0.01555023,0.00717703,0.00598086,3146.037,10321.64,0.6522989,0.1365517,0.01678161,0.4885058,0.8366939,0.1415077,NA,0.1933333,0.6900212
6071005100,407100049,63417005378,Parkside Elementary School,"e,m",3,0.884,585,0.142617,0.166107,0.639262,0.01342282,0.0234899,0.00503356,3156.438,10355.77,0.6522989,0.1365517,0.01678161,0.4885058,0.8366939,0.1415077,NA,0.1933333,0.6900212
6071005100,407100049,63417005345,Arrowhead Elementary School,e,2,0.981,313,0.0828729,0.220994,0.604972,0.03591163,0.0414365,NA,3852.135,12638.24,0.6522989,0.1365517,0.01678161,0.4885058,0.8366939,0.1415077,NA,0.1933333,0.6900212
6071005200,407100049,63417005392,Wilson Elementary School,"e,m",3,0.977,660,0.0615034,0.0592255,0.817768,0.02277902,0.00683371,0.00455581,4219.785,13844.44,0.5134927,0.1017733,0.0842971,0.5044976,0.809872,0.1965265,26473,0.2091167,0.6717172
6071005300,407100128,63417005346,Arrowview Middle School,m,4,0.99,1154,0.0391174,0.110331,0.825476,0.01203611,0.0110331,0.00100301,5615.959,18425.06,0.4370825,0.1128362,0.01570681,0.6739483,0.6562705,0.08273145,NA,0.2713221,0.7818182
6071005300,407100128,63417013112,George Brown Jr. Elementary,"e,m",NA,0.963,NA,0.0631741,0.126348,0.753467,0.00770416,0.0123267,0.00154083,5799.601,19027.56,0.4370825,0.1128362,0.01570681,0.6739483,0.6562705,0.08273145,NA,0.2713221,0.7818182
6071005400,407100128,63417005384,San Bernardino High School,h,4,0.976,2221,0.0435754,0.132961,0.803911,0.0122905,0.00614525,0.000558659,5132.092,16837.57,0.5628589,0.1695376,0.04548202,0.6482321,0.6214734,0.06609195,NA,0.4091268,0.7155172
6071005400,407100128,63417013709,Center For Learning And Educational Success,"m,h",NA,0.85,NA,0.025,0.425,0.5,NA,0.05,NA,5180.029,16994.85,0.5628589,0.1695376,0.04548202,0.6482321,0.6214734,0.06609195,NA,0.4091268,0.7155172
6071005400,407100128,63417012377,Soar Charter Academy,"e,m",3,0.726,407,0.25,0.157328,0.482759,0.01508621,0.0581897,0.0150862,5178.868,16991.04,0.5628589,0.1695376,0.04548202,0.6482321,0.6214734,0.06609195,NA,0.4091268,0.7155172
6071005500,407100128,63417005381,Riley Elementary School,e,4,0.989,760,0.029745,0.0835694,0.858357,0.01274787,0.00849858,0.00708215,4059.797,13319.55,0.5374134,0.1524026,0.06131963,0.678819,0.4973461,0.04538216,16786,0.5977163,0.7934397
6071005500,407100128,63417005366,Lincoln Elementary School,"e,m",1,0.979,855,0.0338983,0.118644,0.8,0.01355932,0.0135593,0.00564972,4408.955,14465.07,0.5374134,0.1524026,0.06131963,0.678819,0.4973461,0.04538216,16786,0.5977163,0.7934397
6071005600,407100128,63417011741,Juanita Blakely Jones Elementary School,"e,m",2,0.979,528,0.0328185,0.138996,0.750965,0.015444,0.015444,0.00772201,2982.75,9785.926,0.5145015,0.1187311,0.01450151,0.7471299,0.5076324,0.02244837,NA,0.6489784,0.7884856
6071005600,407100128,63417007345,Sierra High School,h,2,0.976,580,0.0434783,0.157005,0.76087,0.0120773,0.00241546,0.00724638,3426.119,11240.55,0.5145015,0.1187311,0.01450151,0.7471299,0.5076324,0.02244837,NA,0.6489784,0.7884856
6071005701,407100128,63417012796,Hardy Brown College Prep,"e,m",6,0.929,345,NA,0.785714,0.116071,0.00595238,0.0595238,0.00595238,2300.402,7547.249,0.4449955,0.1271416,0.07439134,0.6330027,0.5775577,0.1069307,NA,0.6038339,0.5416667
6071005701,407100128,60013211117,San Bernardino County Rop School,h,NA,NA,NA,NA,NA,NA,NA,NA,NA,2874.49,9430.743,0.4449955,0.1271416,0.07439134,0.6330027,0.5775577,0.1069307,NA,0.6038339,0.5416667
6071005701,407100128,63417005350,Captain Leland Norton Elementary School,"e,m",3,0.991,406,0.0449275,0.0942029,0.784058,0.0115942,0.00144928,0.0057971,1975.452,6481.143,0.4449955,0.1271416,0.07439134,0.6330027,0.5775577,0.1069307,NA,0.6038339,0.5416667
6071006100,407100050,63417005357,Del Rosa Elementary School,"e,m",2,0.973,775,0.0842105,0.249624,0.57594,0.03308272,0.0195489,0.00451128,2128.318,6982.671,0.4554996,0.1506087,0.0150084,0.524874,0.8035907,0.1050269,NA,0.2625384,0.8854626
6071006203,407100050,63417012529,Crown Ridge Academy,h,NA,NA,150,NA,NA,NA,NA,NA,NA,2565.565,8417.207,0.5115418,0.2837543,0.01459059,0.5411586,0.6874484,0.08298927,NA,0.422363,0.7311828
6071006203,407100050,63417009435,Del Vallejo Middle School,m,2,0.989,865,0.0483092,0.252818,0.62963,0.02254433,0.0193237,0.00322061,2414.378,7921.189,0.5115418,0.2837543,0.01459059,0.5411586,0.6874484,0.08298927,NA,0.422363,0.7311828
6071006204,407100050,63417005362,Hunt Elementary School,e,2,0.989,682,0.0487421,0.29717,0.624214,0.00471698,0.0141509,0.00628931,3475.356,11402.09,0.3878863,0.2974042,0.06823239,0.4627936,0.6642269,0.06221409,NA,0.4831347,0.640625
6071006301,407100050,63417007277,Fairfax Elementary School,"e,m",4,0.989,354,0.0354223,0.158038,0.743869,0.01089919,0.0245232,0.00544959,4665.231,15305.87,0.5294537,0.1117458,0.01213852,0.6715459,0.6187328,0.06391185,25565,0.3910414,0.605459
6071006301,407100050,63417011107,Roger Anton Elementary School,"e,m",2,0.981,658,0.0544118,0.0808823,0.819118,0.01470587,0.0191176,0.0117647,5113.878,16777.81,0.5294537,0.1117458,0.01213852,0.6715459,0.6187328,0.06391185,25565,0.3910414,0.605459
6071006301,407100050,63417010049,Pacific High School,h,5,0.967,2216,0.0673804,0.161209,0.736146,0.02959695,0.000629723,0.00440806,4816.15,15801.02,0.5294537,0.1117458,0.01213852,0.6715459,0.6187328,0.06391185,25565,0.3910414,0.605459
6071006301,407100050,69102909241,San Bernardino County Juvenile Detention And Assessment Center,"e,m,h",NA,0.698,162,0.0714286,0.301587,0.595238,NA,0.031746,NA,5080.904,16669.63,0.5294537,0.1117458,0.01213852,0.6715459,0.6187328,0.06391185,25565,0.3910414,0.605459
6071006301,407100128,63417005349,Bradley Elementary School,"e,m",2,0.984,713,0.0464744,0.115385,0.801282,0.01923077,0.00961538,0.00801282,5203.035,17070.33,0.5294537,0.1117458,0.01213852,0.6715459,0.6187328,0.06391185,25565,0.3910414,0.605459
6071006401,407100128,63417010303,E. Neal Roberts Elementary School,"e,m",3,0.989,704,0.0234234,0.108108,0.843243,0.0126126,0.00900901,0.0036036,4420.128,14501.73,0.4453429,0.1174004,0.02935011,0.7912549,0.512016,0.01268358,NA,0.6061695,0.8056995
6071006402,407100050,63417005354,Curtis Middle School,m,4,0.997,1013,0.0307355,0.12404,0.802415,0.02634467,0.00439078,0.00658617,5589.229,18337.37,0.413442,0.1741344,0.04704684,0.6460285,0.5933058,0.03117836,18792,0.4829721,0.8238994
6071006402,407100050,63417012181,Bing Wong Elementary School,"e,m",2,0.98,831,0.0307329,0.146572,0.738771,0.0141844,0.0165485,0.0035461,6010.381,19719.1,0.413442,0.1741344,0.04704684,0.6460285,0.5933058,0.03117836,18792,0.4829721,0.8238994
6071006402,407100050,63417013680,San Bernardino City Community Day,"m,h",NA,1,NA,0.0454545,0.227273,0.636364,NA,NA,0.0454545,6382.628,20940.38,0.413442,0.1741344,0.04704684,0.6460285,0.5933058,0.03117836,18792,0.4829721,0.8238994
6071006500,407100128,63417007342,Anderson School,"e,m,h",NA,0.83,123,0.142857,0.142857,0.607143,0.06249997,0.00892857,0.00892857,3710.802,12174.55,0.4838243,0.1103367,0.06996318,0.6801683,0.4842386,0.04194956,18592,0.5143912,0.7358491
6071006500,407100128,63417005370,Monterey Elementary School,"e,m",3,0.981,734,0.0237288,0.135593,0.774576,0.03050846,0.0118644,0.00677966,4338.932,14235.34,0.4838243,0.1103367,0.06996318,0.6801683,0.4842386,0.04194956,18592,0.5143912,0.7358491
6071006500,407100128,63417007629,Star At Anderson Community Day School,"e,m",NA,1,21,0.142857,0.5,0.357143,NA,NA,NA,3710.802,12174.55,0.4838243,0.1103367,0.06996318,0.6801683,0.4842386,0.04194956,18592,0.5143912,0.7358491
6071006601,407100048,6.09E+10,Slover Mountain High (Continuation) School,h,2,0.785,285,0.0481482,0.062963,0.855556,0.01481482,0.00740741,0.0111111,957.0804,3140.028,0.6895891,0.005535448,0,0.8337237,0.6482005,0.03987297,NA,0.2439855,0.5630252
6071006601,407100048,6.09E+10,Ulysses Grant Elementary School,"e,m",3,0.902,752,0.0387701,0.00935829,0.933155,0.0093583,0.0026738,0.00668449,1391.951,4566.768,0.6895891,0.005535448,0,0.8337237,0.6482005,0.03987297,NA,0.2439855,0.5630252
6071006601,407100048,6.09E+10,Colton High School,h,4,0.851,3341,0.0391551,0.0195775,0.926842,0.00978877,0.00206079,0.00257599,1504.671,4936.584,0.6895891,0.005535448,0,0.8337237,0.6482005,0.03987297,NA,0.2439855,0.5630252
6071006603,407100048,6.09E+10,Paul Rogers Elementary School,"e,m",3,0.926,747,0.0500659,0.0144928,0.918314,0.01054019,0.00527009,NA,554.2632,1818.449,0.6164518,0.051575,0.06234699,0.7912518,0.6874827,0.09658617,NA,0.1377881,0.8214286
6071006603,407100048,6.09E+10,William Mckinley Elementary School,"e,m",4,0.946,663,0.0134933,0.0314843,0.938531,0.01049475,0.0029985,0.00149925,1607.445,5273.77,0.6164518,0.051575,0.06234699,0.7912518,0.6874827,0.09658617,NA,0.1377881,0.8214286
6071006603,407100048,6.09E+10,Colton Middle School,m,4,0.908,1045,0.0384246,0.0278578,0.919308,0.008645525,0.00384246,0.000960615,1206.286,3957.631,0.6164518,0.051575,0.06234699,0.7912518,0.6874827,0.09658617,NA,0.1377881,0.8214286
6071007000,407100127,6.09E+10,Abraham Lincoln Elementary School,"e,m",3,0.948,669,0.0193165,0.0222883,0.950966,0.00148588,0.00297177,0.00297177,1081.789,3549.176,0.6683028,0.02067529,0.03614458,0.8039566,0.5974135,0.04919876,NA,0.3083445,0.7847083
6071007000,407100127,60939007687,Alice Birney Elementary School,"e,m",3,0.95,784,0.0270603,0.0344403,0.927429,0.00984009,NA,0.00123001,727.5019,2386.817,0.6683028,0.02067529,0.03614458,0.8039566,0.5974135,0.04919876,NA,0.3083445,0.7847083
6071007000,407100127,60939008126,Washington High School,"e,m,h",2,0.72,198,0.0670732,0.0792683,0.798781,0.03048776,0.00609756,0.0182927,1473.501,4834.321,0.6683028,0.02067529,0.03614458,0.8039566,0.5974135,0.04919876,NA,0.3083445,0.7847083
6071007104,406500068,6.09E+10,Terrace Hills Middle School,m,5,0.696,913,0.166327,0.116327,0.62551,0.07653057,0.0102041,0.00510204,4804.9,15764.11,0.7324478,0.09511385,0.06973434,0.3866224,0.9228612,0.378331,NA,0.02853746,0.9310345
6071007106,407100042,60939012987,Grand Terrace High School,h,NA,0.678,1100,0.167936,0.0909091,0.676668,0.04970892,0.00985222,0.00492611,5157.163,16919.83,0.7528841,0.07568067,0.04937702,0.4517767,0.8804896,0.2444204,41884,0.1361329,0.8613861
6071007108,407100127,69102908286,East Valley Community Day School,"m,h",2,0.746,148,0.0692308,0.246154,0.661538,NA,0.00769231,0.00769231,3368.887,11052.78,0.4799477,0.195728,0.09067132,0.5366173,0.8929946,0.1316397,NA,0.2157205,0.4379562
6071007108,407100127,69102907174,San Bernardino County Special Education School,"e,m,h",1,0.623,1686,0.317507,0.129377,0.360831,0.0510385,0.010089,0.0391691,3427.594,11245.39,0.4799477,0.195728,0.09067132,0.5366173,0.8929946,0.1316397,NA,0.2157205,0.4379562
6071007109,407100127,6.09E+10,Terrace View Elementary School,"e,m",7,0.427,756,0.290086,0.0538556,0.614443,0.02080782,0.0159119,0.00244798,4698.443,15414.84,0.5804116,0.1013485,0.03349894,0.5504613,0.7890661,0.2029613,NA,0.1933983,0.6880734
6071007109,407100042,6.09E+10,Grand Terrace Elementary School,"e,m",5,0.763,695,0.165517,0.0675862,0.714483,0.03310343,0.0137931,0.00551724,4353.156,14282.01,0.5804116,0.1013485,0.03349894,0.5504613,0.7890661,0.2029613,NA,0.1933983,0.6880734
6071007110,407100127,60939010300,Cooley Ranch Elementary School,"e,m",4,0.795,655,0.110305,0.214804,0.576197,0.06240929,0.0333817,0.00290276,3870.464,12698.37,0.6262681,0.04800725,0.2141304,0.4777174,0.8165927,0.3010544,NA,0.1389092,0.4257426
6071007200,407100128,6.32E+10,Victoria Elementary School,e,5,0.921,563,0.0852713,0.0503876,0.614341,0.2093025,0.0290698,0.00775194,5590.757,18342.38,0.5271822,0.06529257,0.1896528,0.5720016,0.6683938,0.1168158,NA,0.3936721,0.8130435
6071007200,407100128,69102912150,Norton Space And Aeronautics Academy,"e,m,h",2,0.643,339,0.0925373,0.11194,0.731343,0.02238808,0.0373134,0.00298507,3139.398,10299.86,0.5271822,0.06529257,0.1896528,0.5720016,0.6683938,0.1168158,NA,0.3936721,0.8130435
